Timestamp,daily_counts,rolling_7d_mean,rolling_30d_mean,trend,seasonal,anomalies_zscore,anomalies_iqr
2011-07-28,0,0.8571428571428571,1.3,1.5694191251237557,0.8063793217133481,False,False
2011-07-29,4,1.2857142857142858,1.4333333333333333,1.6464607303081045,-0.6881760159148647,False,False
2011-07-30,3,1.7142857142857142,1.5,1.7833489687423831,-1.723289722994041,False,False
2011-07-31,0,1.4285714285714286,1.4333333333333333,2.0230513217674098,-3.3017532651008374,False,False
2011-08-01,1,1.5714285714285714,1.3666666666666667,2.3493351179159694,3.33370266677906,False,False
2011-08-02,0,1.1428571428571428,1.3333333333333333,2.8053588545985106,-1.8299141365611955,False,False
2011-08-03,9,2.4285714285714284,1.5333333333333334,3.5524817282023515,3.526419729775353,False,True
2011-08-04,3,2.857142857142857,1.6,4.572461561623903,2.596388437148093,False,False
2011-08-05,2,2.5714285714285716,1.6333333333333333,5.9376702894907325,-1.1658559646689168,False,False
2011-08-06,4,2.7142857142857144,1.7666666666666666,7.572826449753887,-2.7182490810323485,False,False
2011-08-07,0,2.7142857142857144,1.7333333333333334,9.090267808167821,-4.573243311749881,False,False
2011-08-08,27,6.428571428571429,2.533333333333333,10.132757913557404,3.750392281515123,True,True
2011-08-09,5,7.142857142857143,2.7,10.651258781036695,-1.8177858997725904,False,False
2011-08-10,21,8.857142857142858,3.4,10.593406392191751,3.885312465225254,True,True
2011-08-11,23,11.714285714285714,4.033333333333333,10.002970237797363,3.093838643733516,True,True
2011-08-12,7,12.428571428571429,4.0,8.906755818586836,-1.5895708259304742,False,True
2011-08-13,0,11.857142857142858,4.0,7.378529377800476,-2.88269630735341,False,False
2011-08-14,0,11.857142857142858,4.0,5.668255664318469,-4.374232320974018,False,False
2011-08-15,2,8.285714285714286,4.066666666666666,4.156667355494211,3.553485924366454,False,False
2011-08-16,5,8.285714285714286,4.2,2.9285383374764216,-1.2155974479711942,False,False
2011-08-17,1,5.428571428571429,4.2,2.1377184101308693,2.8795120986266904,False,False
2011-08-18,2,2.4285714285714284,4.266666666666667,1.7360827419416476,3.0215255632550018,False,False
2011-08-19,1,1.5714285714285714,4.3,1.4750445026440506,-1.0277399415614679,False,False
2011-08-20,2,1.8571428571428572,4.266666666666667,1.2330792801303405,-2.452015270538226,False,False
2011-08-21,1,2.0,4.266666666666667,1.0409822620457538,-2.7374158501855783,False,False
2011-08-22,1,1.8571428571428572,4.3,0.9096498320557137,1.1783294148008445,False,False
2011-08-23,0,1.1428571428571428,4.233333333333333,0.8435515378675436,0.5444672413179532,False,False
2011-08-24,1,1.1428571428571428,4.266666666666667,0.75212686401089,1.036997414378237,False,False
2011-08-25,0,0.8571428571428571,4.166666666666667,0.6666246526237009,1.2082249290274532,False,False
2011-08-26,0,0.7142857142857143,4.166666666666667,0.6848627874703892,0.04986124751921922,False,False
2011-08-27,0,0.42857142857142855,4.166666666666667,0.875005828857863,-1.2365141976758949,False,False
2011-08-28,0,0.2857142857142857,4.033333333333333,1.1976495276907444,-1.0739544871465996,False,False
2011-08-29,2,0.42857142857142855,4.0,1.5072492223392406,-0.3290073864251816,False,False
2011-08-30,4,1.0,4.133333333333334,1.7257996366016117,1.044280964728776,False,False
2011-08-31,2,1.1428571428571428,4.166666666666667,1.83795065243021,0.4231979912457103,False,False
2011-09-01,2,1.4285714285714286,4.233333333333333,1.8661481566266993,-0.4307314197764202,False,False
2011-09-02,4,2.0,4.066666666666666,1.842618226392303,0.3199013916968842,False,False
2011-09-03,0,2.0,3.966666666666667,1.7640770712288776,-0.2802012769827539,False,False
2011-09-04,1,2.142857142857143,3.933333333333333,1.6006561492635456,0.2317705540889412,False,False
2011-09-05,0,1.8571428571428572,3.8,1.3577278651549185,-0.6822556385578435,False,False
2011-09-06,3,1.7142857142857142,3.9,1.0718752776297038,0.32138027923943285,False,False
2011-09-07,2,1.7142857142857142,3.066666666666667,0.8357727145743524,0.19384331853392345,False,False
2011-09-08,0,1.4285714285714286,2.9,0.713883775512591,-0.6540123028786811,False,False
2011-09-09,0,0.8571428571428571,2.2,0.7159493506498131,0.18923636631656576,False,False
2011-09-10,0,0.8571428571428571,1.4333333333333333,0.7704955239872848,0.4212329402376067,False,False
2011-09-11,0,0.7142857142857143,1.2,0.9183951276267681,1.690098843821621,False,False
2011-09-12,1,0.8571428571428571,1.2333333333333334,1.3007016121585624,-1.3214957647877668,False,False
2011-09-13,0,0.42857142857142855,1.2333333333333334,1.9820679451317786,-0.4901900031905507,False,False
2011-09-14,3,0.5714285714285714,1.2666666666666666,2.7437576558474834,-0.23052934543057613,False,False
2011-09-15,1,0.7142857142857143,1.1333333333333333,3.3631573953624754,-0.35283004863300826,False,False
2011-09-16,4,1.2857142857142858,1.2333333333333334,3.7353369453194407,-0.2673620693583719,False,False
2011-09-17,9,2.5714285714285716,1.4666666666666666,3.90669169937358,0.9130090134429355,False,True
2011-09-18,13,4.428571428571429,1.8666666666666667,3.9035070601879647,2.0972159330708187,True,True
2011-09-19,0,4.285714285714286,1.8,3.7050640637834253,-1.196409740620518,False,False
2011-09-20,1,4.428571428571429,1.8,3.239707797138998,-0.9050326288477971,False,False
2011-09-21,0,4.0,1.7666666666666666,2.575759964691413,-0.44736745041140513,False,False
2011-09-22,4,4.428571428571429,1.9,1.8304911045339287,-0.23968542941591525,False,False
2011-09-23,0,3.857142857142857,1.8666666666666667,1.2087769294586304,-0.5849778607522428,False,False
2011-09-24,0,2.5714285714285716,1.8666666666666667,0.8296010881228707,1.0805648480469308,False,False
2011-09-25,0,0.7142857142857143,1.8666666666666667,0.6496763592313961,1.9746928078366375,False,False
2011-09-26,1,0.8571428571428571,1.9,0.5126612810337052,-1.0263469985525508,False,False
2011-09-27,0,0.7142857142857143,1.9,0.39351914901080703,-0.27364616166613814,False,False
2011-09-28,1,0.8571428571428571,1.8666666666666667,0.3424298795725504,-0.6768882384631646,False,False
2011-09-29,0,0.2857142857142857,1.7333333333333334,0.40419532694998295,0.13075614218320997,False,False
2011-09-30,0,0.2857142857142857,1.6666666666666667,0.4849228829936402,-0.44448130696188215,False,False
2011-10-01,1,0.42857142857142855,1.6333333333333333,0.49728580973669373,0.22122077157651798,False,False
2011-10-02,0,0.42857142857142855,1.5,0.4490668768036838,0.594687923303907,False,False
2011-10-03,0,0.2857142857142857,1.5,0.4222459644476225,-0.19343428946271843,False,False
2011-10-04,2,0.5714285714285714,1.5333333333333334,0.46266659116190856,0.5171734004547428,False,False
2011-10-05,0,0.42857142857142855,1.5333333333333334,0.574784680826493,-0.551967835115694,False,False
2011-10-06,0,0.42857142857142855,1.4333333333333333,0.7508094065873362,0.007167793533161312,False,False
2011-10-07,0,0.42857142857142855,1.3666666666666667,0.9657008510252556,-0.13915741445770907,False,False
2011-10-08,1,0.42857142857142855,1.4,1.216743345355791,0.28095399538393306,False,False
2011-10-09,2,0.7142857142857143,1.4666666666666666,1.478132648904779,-0.5916646919657864,False,False
2011-10-10,1,0.8571428571428571,1.5,1.6794045293848092,0.48367095406877736,False,False
2011-10-11,4,1.1428571428571428,1.6333333333333333,1.8209689990977367,0.4424364712841911,False,False
2011-10-12,1,1.2857142857142858,1.6333333333333333,1.9395029234422594,-0.6074927860516349,False,False
2011-10-13,3,1.7142857142857142,1.7333333333333334,1.9978635603072483,-0.31253983546261005,False,False
2011-10-14,4,2.2857142857142856,1.7666666666666666,1.9853652246648763,-0.13777273003901452,False,False
2011-10-15,0,2.142857142857143,1.7333333333333334,1.8912897863537534,1.3751710567542856,False,False
2011-10-16,0,1.8571428571428572,1.6,1.753565316063737,-0.7801889668165857,False,False
2011-10-17,5,2.4285714285714284,1.4666666666666666,1.6925934600335886,0.48261861111916704,False,False
2011-10-18,0,1.8571428571428572,1.0333333333333334,1.7069539430357292,-0.10301820386923763,False,False
2011-10-19,1,1.8571428571428572,1.0666666666666667,1.6915297539929435,-0.6961861858489701,False,False
2011-10-20,0,1.4285714285714286,1.0333333333333334,1.6271015181255282,-0.3167216937534243,False,False
2011-10-21,0,0.8571428571428571,1.0333333333333334,1.5206407618584887,-0.32461656933533106,False,False
2011-10-22,9,2.142857142857143,1.2,1.3873398241751935,1.418281157904852,False,True
2011-10-23,0,2.142857142857143,1.2,1.2979032177718912,-0.778146197464105,False,False
2011-10-24,0,1.4285714285714286,1.2,1.218166888657479,1.451534228459441,False,False
2011-10-25,0,1.4285714285714286,1.2,1.0476676756849217,-0.09627584667696633,False,False
2011-10-26,0,1.2857142857142858,1.1666666666666667,0.7632104562571944,-0.8024827198475167,False,False
2011-10-27,1,1.4285714285714286,1.2,0.43768748223201603,-0.860823971661231,False,False
2011-10-28,0,1.4285714285714286,1.1666666666666667,0.2389016845835092,-1.0898521654873532,False,False
2011-10-29,0,0.14285714285714285,1.1666666666666667,0.2512849333832798,1.1342291206854709,False,False
2011-10-30,0,0.14285714285714285,1.1666666666666667,0.33764291168536265,-0.5263278570798257,False,False
2011-10-31,1,0.2857142857142857,1.1666666666666667,0.42078216165508936,2.4135862270111414,False,False
2011-11-01,0,0.2857142857142857,1.1666666666666667,0.6050699183806629,0.8741793054867263,False,False
2011-11-02,1,0.42857142857142855,1.2,1.0453519900667445,-1.0293303829719704,False,False
2011-11-03,0,0.2857142857142857,1.1333333333333333,1.7304093963896003,-1.248422487687698,False,False
2011-11-04,0,0.2857142857142857,1.1333333333333333,2.4307965753744325,-1.4953968418308299,False,False
2011-11-05,1,0.42857142857142855,1.1666666666666667,2.9556034934082427,-0.04398988552759689,False,False
2011-11-06,4,1.0,1.3,3.2586787573232887,-0.3275547980331609,False,False
2011-11-07,12,2.5714285714285716,1.6666666666666667,3.3653058286958704,3.099949455425948,False,True
2011-11-08,9,3.857142857142857,1.9,3.3110711696817003,1.390638047003489,False,True
2011-11-09,0,3.7142857142857144,1.8666666666666667,3.068015668462202,-0.9497838536647039,False,False
2011-11-10,0,3.7142857142857144,1.7333333333333334,2.6054328905143183,-1.384445317769725,False,False
2011-11-11,0,3.7142857142857144,1.7,1.9934446889918558,-1.493628861588011,False,False
2011-11-12,1,3.7142857142857144,1.6333333333333333,1.3657888276378793,-0.73794989542461,False,False
2011-11-13,0,3.142857142857143,1.5,0.8900229735756078,-0.43196095314579647,False,False
2011-11-14,1,1.5714285714285714,1.5333333333333334,0.6402755114518981,3.567976812620432,False,False
2011-11-15,1,0.42857142857142855,1.5666666666666667,0.5567934603905575,1.3805361531250928,False,False
2011-11-16,1,0.5714285714285714,1.4333333333333333,0.5699496874373429,-1.0010414635936915,False,False
2011-11-17,0,0.5714285714285714,1.4333333333333333,0.6396471373182636,-1.3413248552206882,False,False
2011-11-18,0,0.5714285714285714,1.4,0.7574986801375504,-1.0641502342537132,False,False
2011-11-19,0,0.42857142857142855,1.4,0.8865514768539626,-0.10045650199723068,False,False
2011-11-20,0,0.42857142857142855,1.4,0.9571040535638135,-0.5918673364385681,False,False
2011-11-21,6,1.1428571428571428,1.3,0.9518248694592726,2.1292644238404344,False,True
2011-11-22,0,1.0,1.3,0.9160544777341302,1.0417484364547747,False,False
2011-11-23,0,0.8571428571428571,1.3,0.8643574828436646,-0.7491336096201147,False,False
2011-11-24,0,0.8571428571428571,1.3,0.799785569638614,-0.9777326295961499,False,False
2011-11-25,0,0.8571428571428571,1.3,0.7157493682292831,-0.4347913456305182,False,False
2011-11-26,2,1.1428571428571428,1.3333333333333333,0.6395309765138726,0.3653546949453401,False,False
2011-11-27,0,1.1428571428571428,1.3333333333333333,0.6402496966870773,-0.5501073743806625,False,False
2011-11-28,0,0.2857142857142857,1.3333333333333333,0.7255268057241286,0.7336571067765996,False,False
2011-11-29,2,0.5714285714285714,1.4,0.810332794028131,0.7930423864475373,False,False
2011-11-30,0,0.5714285714285714,1.3666666666666667,0.8868537726625945,-0.1025389796357118,False,False
2011-12-01,0,0.5714285714285714,1.3666666666666667,0.9836275882503123,-0.7035961283864345,False,False
2011-12-02,2,0.8571428571428571,1.4,1.0664758297451993,-0.24638420949201367,False,False
2011-12-03,2,0.8571428571428571,1.4666666666666666,1.122490428157713,0.39133468668981386,False,False
2011-12-04,1,1.0,1.5,1.1258513055287145,-0.44336747859925835,False,False
2011-12-05,0,1.0,1.4666666666666666,1.081641268139927,-0.41586967122440377,False,False
2011-12-06,4,1.2857142857142858,1.4666666666666666,1.0267351877503,0.727184061794665,False,False
2011-12-07,0,1.2857142857142858,1.0666666666666667,0.9551107988497876,0.8579174989354852,False,False
2011-12-08,0,1.2857142857142858,0.7666666666666667,0.8808984245317011,-0.4229525896138095,False,False
2011-12-09,0,1.0,0.7666666666666667,0.9060058843990881,-0.17486697483648797,False,False
2011-12-10,1,0.8571428571428571,0.8,1.024310847119827,0.03886576737507444,False,False
2011-12-11,1,0.8571428571428571,0.8333333333333334,1.1758686590977323,-0.5313533954070454,False,False
2011-12-12,0,0.8571428571428571,0.8,1.3113879955842296,-0.875869540570063,False,False
2011-12-13,0,0.2857142857142857,0.8,1.4113151646875963,0.5108815061562104,False,False
2011-12-14,7,1.2857142857142858,1.0,1.4364311768440121,1.5002227004470445,False,True
2011-12-15,2,1.5714285714285714,1.0333333333333334,1.4096184654298205,-0.1320677250922875,False,False
2011-12-16,1,1.7142857142857142,1.0333333333333334,1.3238345612193112,-0.12674147456995963,False,False
2011-12-17,0,1.5714285714285714,1.0333333333333334,1.19225033585888,-0.3727046063132813,False,False
2011-12-18,0,1.4285714285714286,1.0333333333333334,1.0302191603229727,-0.7383571125308095,False,False
2011-12-19,0,1.4285714285714286,1.0333333333333334,0.8584223170111044,-0.5739264250444919,False,False
2011-12-20,1,1.5714285714285714,1.0666666666666667,0.7334597600223578,0.07581112584593225,False,False
2011-12-21,1,0.7142857142857143,0.9,0.7398681985609279,1.802999636668205,False,False
2011-12-22,1,0.5714285714285714,0.9333333333333333,0.8201087995130052,0.029243981773302896,False,False
2011-12-23,1,0.5714285714285714,0.9666666666666667,0.928306640704617,0.05348512231105018,False,False
2011-12-24,1,0.7142857142857143,1.0,1.0436362971717625,-0.586758221315301,False,False
2011-12-25,0,0.7142857142857143,1.0,1.1623113768865891,-0.840635807500456,False,False
2011-12-26,2,1.0,1.0,1.2540982677425492,-0.3273565999023254,False,False
2011-12-27,1,1.0,1.0333333333333334,1.2889672091499222,0.29708385100929585,False,False
2011-12-28,3,1.2857142857142858,1.1333333333333333,1.2472608771210385,0.9890276497988006,False,False
2011-12-29,1,1.2857142857142858,1.1,1.1694089906608638,0.03393443006961174,False,False
2011-12-30,2,1.4285714285714286,1.1666666666666667,1.0625331164979743,0.23944124970799477,False,False
2011-12-31,0,1.2857142857142858,1.1666666666666667,0.9283520406797006,-0.41344003076331615,False,False
2012-01-01,0,1.2857142857142858,1.1,0.7699273760700424,-0.7474043510472586,False,False
2012-01-02,0,1.0,1.0333333333333334,0.6131313391086661,-0.1134474317565399,False,False
2012-01-03,2,1.1428571428571428,1.0666666666666667,0.4662709705578952,0.5802725721720938,False,False
2012-01-04,0,0.7142857142857143,1.0666666666666667,0.3527658343080586,0.1761169805297959,False,False
2012-01-05,0,0.5714285714285714,0.9333333333333333,0.2740400338509262,-0.07303995018250548,False,False
2012-01-06,0,0.2857142857142857,0.9333333333333333,0.2323434281654605,0.19031714054182194,False,False
2012-01-07,0,0.2857142857142857,0.9333333333333333,0.2288642845137875,-0.3081691282956391,False,False
2012-01-08,0,0.2857142857142857,0.9333333333333333,0.2727313027281589,-0.037449990952652036,False,False
2012-01-09,0,0.2857142857142857,0.9,0.3537863293226966,-0.1536958888821654,False,False
2012-01-10,1,0.14285714285714285,0.9,0.43776113985899723,0.6608329372295131,False,False
2012-01-11,0,0.14285714285714285,0.9,0.508105488140568,-0.2934566847022135,False,False
2012-01-12,1,0.2857142857142857,0.9333333333333333,0.564940664431196,-0.21592619630864668,False,False
2012-01-13,1,0.42857142857142855,0.7333333333333333,0.610223140729924,-0.13160972039129118,False,False
2012-01-14,1,0.5714285714285714,0.7,0.6344909678818974,-0.3493782557818369,False,False
2012-01-15,0,0.5714285714285714,0.6666666666666666,0.6156246024243197,0.8875097632214696,False,False
2012-01-16,1,0.7142857142857143,0.7,0.5828275732356942,-0.27360119887751916,False,False
2012-01-17,1,0.7142857142857143,0.7333333333333333,0.6223519472533707,0.42247402031388837,False,False
2012-01-18,0,0.7142857142857143,0.7333333333333333,0.7189141884203333,-0.5012643476528066,False,False
2012-01-19,0,0.5714285714285714,0.7,0.8384576804761453,-0.2720334699843471,False,False
2012-01-20,0,0.42857142857142855,0.6666666666666666,0.9396824237509002,0.29946661440520583,False,False
2012-01-21,0,0.2857142857142857,0.6333333333333333,0.985847144401623,-0.3398077178167172,False,False
2012-01-22,6,1.1428571428571428,0.8,0.9524420940547095,0.8683997848754765,False,True
2012-01-23,0,1.0,0.7666666666666667,0.8747907030398908,-0.4104125876276446,False,False
2012-01-24,1,1.0,0.8,0.7682006802856219,-0.09823904373136502,False,False
2012-01-25,0,1.0,0.7333333333333333,0.6625286671505334,-0.5540662135342735,False,False
2012-01-26,0,1.0,0.7,0.5753722951594443,-0.5062129232050817,False,False
2012-01-27,0,1.0,0.6,0.5397131719314203,1.0001112172796627,False,False
2012-01-28,0,1.0,0.5666666666666667,0.6383203922200145,0.9444621925889386,False,False
2012-01-29,0,0.14285714285714285,0.5,0.9364799128943663,0.34031246851948715,False,False
2012-01-30,1,0.2857142857142857,0.5333333333333333,1.269203236867421,-0.8594447519047154,False,False
2012-01-31,1,0.2857142857142857,0.5666666666666667,1.5511703731542839,-0.6531528368277483,False,False
2012-02-01,2,0.5714285714285714,0.6333333333333333,1.7618152186911693,-0.7598241548537751,False,False
2012-02-02,2,0.8571428571428571,0.6333333333333333,1.8891519484471337,-0.7791864887511611,False,False
2012-02-03,8,2.0,0.9,1.9155838570678947,0.9336793552739128,False,True
2012-02-04,2,2.2857142857142856,0.9666666666666667,1.8302839492916763,3.0502788306133364,False,False
2012-02-05,0,2.2857142857142856,0.9666666666666667,1.6783989342611092,-0.6882497833702967,False,False
2012-02-06,0,2.142857142857143,0.9666666666666667,1.6508139870034737,-0.8591764079009164,False,False
2012-02-07,0,2.0,0.9666666666666667,1.7128489359937091,-0.7728955026002009,False,False
2012-02-08,0,1.7142857142857142,0.9666666666666667,1.7851361297415151,-0.9127819664163259,False,False
2012-02-09,0,1.4285714285714286,0.9333333333333333,1.8434061978021223,-0.8982064308338942,False,False
2012-02-10,0,0.2857142857142857,0.9333333333333333,1.8999441554459326,0.6513981643095352,False,False
2012-02-11,15,2.142857142857143,1.4,1.900130624721167,3.4261691682120388,True,True
2012-02-12,0,2.142857142857143,1.3666666666666667,1.8551246534937085,-1.1242906450640149,False,False
2012-02-13,0,2.142857142857143,1.3333333333333333,1.701517112086397,-0.49484977984385314,False,False
2012-02-14,0,2.142857142857143,1.3333333333333333,1.451014812262589,0.23160446815142227,False,False
2012-02-15,0,2.142857142857143,1.3,1.164350924582795,-1.108035918786921,False,False
2012-02-16,0,2.142857142857143,1.2666666666666666,0.8967337181797681,-0.8872815774552096,False,False
2012-02-17,0,2.142857142857143,1.2666666666666666,0.7372271208158382,-0.48250002439660117,False,False
2012-02-18,0,0.0,1.2666666666666666,0.7594026552517066,2.757196400700707,False,False
2012-02-19,1,0.14285714285714285,1.3,0.812104461999569,-0.8945183829462089,False,False
2012-02-20,3,0.5714285714285714,1.4,0.8273320756855154,-0.2925716590180093,False,False
2012-02-21,3,1.0,1.3,0.8303635665834672,1.645990930345519,False,False
2012-02-22,0,1.0,1.3,0.8603481170642135,-1.0575414721667593,False,False
2012-02-23,0,1.0,1.2666666666666666,0.948004200418954,-0.19590056609096473,False,False
2012-02-24,0,1.0,1.2666666666666666,1.0180252992514471,-1.0766340373442425,False,False
2012-02-25,0,1.0,1.2666666666666666,1.0284032212119585,0.43011628060454354,False,False
2012-02-26,0,0.8571428571428571,1.2666666666666666,1.0411922187876839,-0.4592623549933108,False,False
2012-02-27,0,0.42857142857142855,1.2666666666666666,1.0925207644659394,0.056692564571766066,False,False
2012-02-28,7,1.0,1.5,1.165388919283887,2.2218520543071527,False,True
2012-02-29,0,1.0,1.4666666666666666,1.2357221165051324,-0.8177045412539232,False,False
2012-03-01,2,1.2857142857142858,1.5,1.266193633569414,0.518143155381811,False,False
2012-03-02,0,1.2857142857142858,1.4333333333333333,1.2692338838468094,-1.087496569798783,False,False
2012-03-03,0,1.2857142857142858,1.3666666666666667,1.2635544899372086,-0.9912020935147334,False,False
2012-03-04,1,1.4285714285714286,1.1333333333333333,1.2481932190900764,-0.3488014873385577,False,False
2012-03-05,1,1.5714285714285714,1.1,1.2383255475616826,0.550630154588847,False,False
2012-03-06,2,0.8571428571428571,1.1666666666666667,1.2559460643778986,2.060516993737246,False,False
2012-03-07,1,1.0,1.2,1.2253695219636431,-0.6561873108860947,False,False
2012-03-08,4,1.2857142857142858,1.3333333333333333,1.130026326276101,0.47475748396225653,False,False
2012-03-09,0,1.2857142857142858,1.3333333333333333,1.0102616674446854,-1.2208917441363216,False,False
2012-03-10,0,1.2857142857142858,1.3333333333333333,0.8861738602494633,-0.9805872281796911,False,False
2012-03-11,1,1.2857142857142858,1.3666666666666667,0.7709357777755711,-0.4426193103055619,False,False
2012-03-12,1,1.2857142857142858,0.9,0.6642804855627775,1.5533808625617913,False,False
2012-03-13,0,1.0,0.9,0.6063164062517337,1.2527032330793697,False,False
2012-03-14,0,0.8571428571428571,0.9,0.716789247073617,-0.4821193498303848,False,False
2012-03-15,0,0.2857142857142857,0.9,1.0168536734178857,-0.03588411548528118,False,False
2012-03-16,0,0.2857142857142857,0.9,1.3984939079809162,-1.0627132169587996,False,False
2012-03-17,1,0.42857142857142855,0.9333333333333333,1.7557816751862634,-0.6679365684351656,False,False
2012-03-18,1,0.42857142857142855,0.9666666666666667,2.0226886154559995,-0.6067034831091769,False,False
2012-03-19,8,1.4285714285714286,1.2333333333333334,2.152635435430213,2.0183490576287735,False,True
2012-03-20,5,2.142857142857143,1.3666666666666667,2.158498967800181,0.990438657027327,False,False
2012-03-21,2,2.4285714285714284,1.3333333333333333,2.044372378869766,-0.38695656247608445,False,False
2012-03-22,0,2.4285714285714284,1.2333333333333334,1.7765177303952278,-0.8040117019060544,False,False
2012-03-23,0,2.4285714285714284,1.2333333333333334,1.387466080689332,-0.8512410051168469,False,False
2012-03-24,0,2.2857142857142856,1.2333333333333334,0.9843198265634523,-0.30187579018693816,False,False
2012-03-25,0,2.142857142857143,1.2333333333333334,0.7111064438785467,-0.7341029545714979,False,False
2012-03-26,2,1.2857142857142858,1.3,0.6490657953029357,1.8286591694588172,False,False
2012-03-27,0,0.5714285714285714,1.3,0.7028855654974425,1.3101836064536971,False,False
2012-03-28,0,0.2857142857142857,1.3,0.796214946474177,-0.1373817497903969,False,False
2012-03-29,0,0.2857142857142857,1.0666666666666667,0.9691390359326567,-1.3595383488385127,False,False
2012-03-30,2,0.5714285714285714,1.1333333333333333,1.2271490523930089,-0.9925431797976016,False,False
2012-03-31,3,1.0,1.1666666666666667,1.5312676614719947,0.41168704600451245,False,False
2012-04-01,0,1.0,1.1666666666666667,1.78355934319756,0.0823933115350859,False,False
2012-04-02,1,0.8571428571428571,1.2,1.8865131095387992,0.720997195202023,False,False
2012-04-03,6,1.7142857142857142,1.3666666666666667,1.8865099713275673,0.6962180612997093,False,True
2012-04-04,2,2.0,1.4,1.9074061637986413,0.0103093077017236,False,False
2012-04-05,1,2.142857142857143,1.3666666666666667,1.987739394011777,-1.5447274278242284,False,False
2012-04-06,0,1.8571428571428572,1.3333333333333333,2.1445879041953892,-0.9920059259234747,False,False
2012-04-07,1,1.5714285714285714,1.2333333333333334,2.2934973575012725,1.586282175452972,False,False
2012-04-08,4,2.142857142857143,1.3666666666666667,2.408665868485307,1.0599448380260803,False,False
2012-04-09,4,2.5714285714285716,1.5,2.6471701480800727,-0.543676433619419,False,False
2012-04-10,1,1.8571428571428572,1.5,3.060213263740818,0.17271666873099376,False,False
2012-04-11,5,2.2857142857142856,1.6333333333333333,3.4477823814449358,-0.13176837185495185,False,False
2012-04-12,1,2.2857142857142856,1.6666666666666667,3.6856217680781875,-1.44375563642248,False,False
2012-04-13,2,2.5714285714285716,1.7333333333333334,3.6977960427161247,-0.9684069473792667,False,False
2012-04-14,10,3.857142857142857,2.066666666666667,3.5244896575106646,1.5598180215941475,False,True
2012-04-15,8,4.428571428571429,2.3333333333333335,3.283265477171124,1.470259941275888,False,True
2012-04-16,0,3.857142857142857,2.3,2.9676171104404774,0.25055925889391695,False,False
2012-04-17,2,4.0,2.3333333333333335,2.487232951027122,-0.7778993871112353,False,False
2012-04-18,0,3.2857142857142856,2.066666666666667,1.8763168845902194,-0.6110492621250194,False,False
2012-04-19,0,3.142857142857143,1.9,1.2447323304469597,-1.2049349569545602,False,False
2012-04-20,1,3.0,1.8666666666666667,0.7834328663158134,-0.36614897025183324,False,False
2012-04-21,1,1.7142857142857142,1.9,0.6238501487340742,0.9242138894676252,False,False
2012-04-22,0,0.5714285714285714,1.9,0.6571773455214147,1.1859196029911871,False,False
2012-04-23,0,0.5714285714285714,1.9,0.7381018614346296,1.6095022188937793,False,False
2012-04-24,0,0.2857142857142857,1.9,0.953426470472941,-1.1728007761302504,False,False
2012-04-25,1,0.42857142857142855,1.8666666666666667,1.4320504607037041,-1.3006576047179013,False,False
2012-04-26,2,0.7142857142857143,1.9333333333333333,2.0559280749051143,-0.7793017369452011,False,False
2012-04-27,2,0.8571428571428571,2.0,2.6445674912195285,0.66822456588054,False,False
2012-04-28,1,0.8571428571428571,2.033333333333333,3.1023630236654056,-0.11325478478606046,False,False
2012-04-29,4,1.4285714285714286,2.1,3.4312414398458295,0.10929408319763897,False,False
2012-04-30,14,3.4285714285714284,2.466666666666667,3.6332320725994363,2.039044334842494,True,True
2012-05-01,1,3.5714285714285716,2.5,3.7047209123871077,-0.5969432615798562,False,False
2012-05-02,0,3.4285714285714284,2.466666666666667,3.5721252593147668,-1.2593415362097542,False,False
2012-05-03,3,3.5714285714285716,2.3666666666666667,3.2684060594940108,-0.5363998823233824,False,False
2012-05-04,7,4.285714285714286,2.533333333333333,2.8623840034846006,0.7254960115109946,False,True
2012-05-05,1,4.285714285714286,2.533333333333333,2.4278992279797036,-0.7283566758601984,False,False
2012-05-06,1,3.857142857142857,2.566666666666667,2.0640298710521003,0.037505931112013564,False,False
2012-05-07,0,1.8571428571428572,2.533333333333333,1.8198359066007432,2.171630070762268,False,False
2012-05-08,3,2.142857142857143,2.5,1.5354378226078962,-0.24713813059066164,False,False
2012-05-09,2,2.4285714285714284,2.433333333333333,1.233034449789772,-1.1016224945720758,False,False
2012-05-10,0,2.0,2.4,1.0377826876615197,-0.7511017277204416,False,False
2012-05-11,0,1.0,2.2333333333333334,0.9762483758870588,0.3685306951798169,False,False
2012-05-12,2,1.1428571428571428,2.2666666666666666,0.9743533238211576,-0.5988809682638018,False,False
2012-05-13,0,1.0,2.2,0.9697190442719885,0.5635292391729216,False,False
2012-05-14,1,1.1428571428571428,1.9,0.9773712437774275,0.8566266513689861,False,False
2012-05-15,2,1.0,1.7,1.144657637833263,0.9839065556827522,False,False
2012-05-16,0,0.7142857142857143,1.7,1.4195002248579582,-0.4118027154416306,False,False
2012-05-17,1,0.8571428571428571,1.6666666666666667,1.6404387245617174,-1.4028205309620767,False,False
2012-05-18,1,1.0,1.7,1.7897786176354598,-0.7301307736392447,False,False
2012-05-19,1,0.8571428571428571,1.7333333333333334,1.9163978798916008,-0.14953105370533468,False,False
2012-05-20,7,1.8571428571428572,1.9333333333333333,2.0166132736535727,0.32980411065362714,False,True
2012-05-21,3,2.142857142857143,2.0,2.090225559533829,0.5403301179805271,False,False
2012-05-22,1,2.0,2.033333333333333,2.1041584849737305,2.349407541144618,False,False
